ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO22N000002874,장소,관광지,16843247,어비리삼층석탑,,,60606,비/탑/문/각,4.15E+18,경기도,용인시 처인구,이동읍,어비리,807-9,4146125622,4146125600,4.15E+11,어진로,842,127.1983141,37.10823728,다사731011,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002875,장소,관광지,17209146,영남제일문,,,60606,비/탑/문/각,4.72E+18,경상북도,김천시,다수동,,777,4715011200,4715059500,,,,128.0690297,36.12829664,라마512925,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002876,장소,관광지,17620966,법천사지지광국사탑비,,,60606,비/탑/문/각,4.21E+18,강원도,원주시,부론면,법천리,산70,4213035021,4213035000,,,,127.7647235,37.20962373,라사234123,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002877,장소,관광지,20637115,봉황문,,,60606,비/탑/문/각,4.89E+18,경상남도,합천군,가야면,치인리,10,4889033034,4889033000,4.89E+11,해인사길,122,128.0971474,35.80057988,라마539561,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002878,장소,관광지,8269221,UN전적비,,,60606,비/탑/문/각,4.87E+18,경상남도,창녕군,창녕읍,교리,1,4874025022,4874025000,4.87E+11,군청길,1,128.4929456,35.54468001,라마900280,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002879,장소,관광지,8270197,6.25참전기념비,,,60606,비/탑/문/각,4.81E+18,경상남도,창원시 진해구,장천동,,157-11,4812914500,4812962000,,,,128.7139917,35.12600007,마라106818,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002880,장소,관광지,8270240,방조제준공탑,,,60606,비/탑/문/각,4.48E+18,충청남도,홍성군,서부면,신리,616,4480037028,4480037000,,,,126.4840634,36.51809336,다바090360,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002881,장소,관광지,10802749,향성사지삼층석탑,,,60606,비/탑/문/각,4.22E+18,강원도,속초시,설악동,,산24-2,4221011200,4221060000,,,,128.4996413,38.17193657,라아875195,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002882,장소,관광지,11284060,용주사범종,,,60606,비/탑/문/각,4.16E+18,경기도,화성시,송산동,,188,4159012500,4159057000,4.16E+11,용주로,136,127.005051,37.21227333,다사560127,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002883,장소,관광지,11284257,오치신효자비,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,미양면,법전리,산33-2,4155034025,4155034000,,,,127.2070223,36.94532986,다바739830,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002884,장소,관광지,11297620,법장사3층석탑,,,60606,비/탑/문/각,2.72E+18,대구광역시,남구,봉덕동,,산155-1,2720010200,2720054000,,,,128.599825,35.823323,라마993590,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002885,장소,관광지,11380943,고무신박종우시비,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,충효동,,산4-6,4713011400,4713059000,,,,129.1952374,35.84231353,마마530619,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002886,장소,관광지,11391395,복한효자비,,,60606,비/탑/문/각,4.48E+18,충청남도,홍성군,금마면,신곡리,211-4,4480032030,4480032000,,,,126.7038598,36.60522863,다바287455,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002887,장소,관광지,11391643,성주이씨열녀문,,,60606,비/탑/문/각,4.42E+18,충청남도,공주시,이인면,오룡리,353,4415031023,4415031000,,,,127.0717652,36.40378972,다바616230,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002888,장소,관광지,11399323,북도별업암각자,,,60606,비/탑/문/각,4.38E+18,충청북도,단양군,단성면,하방리,산17,4380036025,4380036000,4.38E+11,하방3길,24,128.3221154,36.93897661,라바732826,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002889,장소,관광지,13676790,숭정처사유허비,,,60606,비/탑/문/각,4.72E+18,경상북도,안동시,길안면,구수리,173-1,4717039029,4717039000,4.72E+11,수곡용계로,30-13,128.9422791,36.45747678,마바292298,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002890,장소,관광지,14259106,덕수이씨육세팔효정문,,,60606,비/탑/문/각,4.37E+18,충청북도,영동군,양산면,원당리,424-8,4374039022,4374039000,,,,127.680153,36.12066522,라마162915,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002891,장소,관광지,20633708,원융국사비,,,60606,비/탑/문/각,4.72E+18,경상북도,영주시,부석면,북지리,148,4721039022,4721039000,4.72E+11,부석사로,345,128.6882262,36.99810328,마바057895,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002892,장소,관광지,20637138,수미정상탑,,,60606,비/탑/문/각,4.89E+18,경상남도,합천군,가야면,치인리,10,4889033034,4889033000,4.89E+11,해인사길,122,128.0991936,35.80188496,라마541563,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002893,장소,관광지,5968501,의견비,,,60606,비/탑/문/각,4.58E+18,전라북도,임실군,오수면,대명리,709-1,4575035528,4575035500,,,,127.3248889,35.53968337,다마841270,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002894,장소,관광지,8269783,팔달문,,,60606,비/탑/문/각,4.11E+18,경기도,수원시 팔달구,팔달로2가,,132-5,4111512100,4111574000,,,,127.0167425,37.27757932,다사571199,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002895,장소,관광지,8270226,대한평수토찬비,,,60606,비/탑/문/각,4.22E+18,강원도,삼척시,정상동,,77-42,4223012500,4223054000,,,,129.1850338,37.43582816,마사490387,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002896,장소,관광지,8270331,전사자추모비,,,60606,비/탑/문/각,4.81E+18,경상남도,창원시 진해구,현동,,08월 20일,4812910500,4812953000,,,,128.6582341,35.13728657,마라055830,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002897,장소,관광지,11284234,칠장사동종,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,죽산면,칠장리,764,4155040028,4155040000,4.16E+11,칠장로,399-18,127.3977828,37.02653739,다바909920,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002898,장소,관광지,11284252,장기오효자비,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,서운면,송정리,05월 18일,4155033023,4155033000,,,,127.2335059,36.93768304,다바762821,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002899,장소,관광지,11285424,노르웨이참전비,,,60606,비/탑/문/각,4.13E+18,경기도,동두천시,상봉암동,,162-10,4125010900,4125058000,4.13E+11,평화로2910번길,96-63,127.0654766,37.94255916,다사618937,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002900,장소,관광지,11318278,가덕도척화비,,,60606,비/탑/문/각,2.64E+18,부산광역시,강서구,성북동,,344,2644011900,2644058000,2.64E+11,동선길,135,128.8310928,35.05227921,마라213738,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002901,장소,관광지,11367834,수복탑,,,60606,비/탑/문/각,4.22E+18,강원도,속초시,동명동,,373,4221010200,4221052000,,,,128.593633,38.21034212,라아957239,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002902,장소,관광지,11385889,청평사3층석탑,,,60606,비/탑/문/각,4.21E+18,강원도,춘천시,북산면,청평리,674,4211038022,4211038000,,,,127.8092369,37.98609459,라사271985,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002903,장소,관광지,11391519,조왕사석탑,,,60606,비/탑/문/각,4.48E+18,충청남도,부여군,부여읍,동남리,산15-1,4476025028,4476025000,4.48E+11,계백로,334-27,126.9207056,36.27818417,다바479091,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002904,장소,관광지,11409830,몽한각,,,60606,비/탑/문/각,4.67E+18,전라남도,담양군,대덕면,매산리,Jan-32,4671035021,4671035000,4.67E+11,대조동1길,22-14,127.0408738,35.24922036,다라582949,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002905,장소,관광지,11410035,중흥산성삼층석탑,,,60606,비/탑/문/각,4.62E+18,전라남도,광양시,옥룡면,운평리,Jan-90,4623032022,4623032000,4.62E+11,중흥로,263-100,127.6075946,35.02436053,라라098699,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002906,장소,관광지,13636715,삼층석탑,,,60606,비/탑/문/각,4.58E+18,전라북도,부안군,진서면,석포리,268,4580037022,4580037000,4.58E+11,내소사로,243,126.5870389,35.61747428,다마173360,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002907,장소,관광지,13653233,타루비,,,60606,비/탑/문/각,4.61E+18,전라남도,여수시,고소동,,620,4613010500,4613057000,4.61E+11,고소3길,13,127.738713,34.74010874,라라218384,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002908,장소,관광지,14178123,기념탑,,,60606,비/탑/문/각,4.73E+18,경상북도,문경시,산북면,내화리,산124-2,4728034035,4728034000,,,,128.2870591,36.6920309,라바703551,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002909,장소,관광지,14263195,민경호정문,,,60606,비/탑/문/각,4.37E+18,충청북도,영동군,심천면,금정리,450-1,4374040030,4374040000,,,,127.6993176,36.1930398,라마179995,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002910,장소,관광지,16510812,운산리삼층석탑,,,60606,비/탑/문/각,4.57E+18,전라북도,진안군,진안읍,운산리,1393-1,4572025033,4572025000,4.57E+11,내후사길,60,127.4410733,35.82515291,다마946587,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002911,장소,관광지,16646299,장성박수량백비,,,60606,비/탑/문/각,4.69E+18,전라남도,장성군,황룡면,금호리,산33-1,4688036029,4688036000,4.69E+11,백비길,49,126.7314916,35.32945722,다마301040,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002912,장소,관광지,11283835,이회선생신도비,,,60606,비/탑/문/각,4.15E+18,경기도,파주시,조리읍,장곡리,산20-1,4148026224,4148026200,,,,126.8490963,37.75867882,다사426734,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002913,장소,관광지,11284163,청룡사동종,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,서운면,청용리,29,4155033022,4155033000,,,,127.2885672,36.91362669,다바811794,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002914,장소,관광지,11284180,청원사칠층석탑,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,원곡면,성은리,396,4155038021,4155038000,,,,127.1740101,37.07172743,다바710970,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002915,장소,관광지,11297778,영남제일관문,,,60606,비/탑/문/각,2.73E+18,대구광역시,수성구,만촌동,,산90,2726010200,2726055000,2.73E+11,팔현길,248,128.6582911,35.87530388,마마045649,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002916,장소,관광지,11329468,빙월당,,,60606,비/탑/문/각,2.92E+18,광주광역시,광산구,광산동,,452,2920013500,2920065000,2.92E+11,광곡길,133,126.7449235,35.23590671,다라312936,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002917,장소,관광지,11391463,이상진묘비,,,60606,비/탑/문/각,4.48E+18,충청남도,부여군,은산면,은산리,산1-1,4476032024,4476032000,,,,126.8511867,36.31207498,다바417129,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002918,장소,관광지,13652313,퇴천삼층석탑,,,60606,비/탑/문/각,4.87E+18,경상남도,창녕군,창녕읍,교상리,28-23,4874025024,4874025000,,,,128.501973,35.54112463,라마908277,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002919,장소,관광지,13676682,십이지삼층석탑,,,60606,비/탑/문/각,4.72E+18,경상북도,안동시,임하면,임하리,706,4717038021,4717038000,,,,128.8615321,36.51747382,마바219363,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002920,장소,관광지,14181914,당포함전몰장병충혼탑,,,60606,비/탑/문/각,4.28E+18,강원도,고성군,거진읍,거진리,산29-1,4282025321,4282025300,,,,128.4505701,38.44250981,라아829495,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002921,장소,관광지,16839353,김준룡장군묘및신도비,,,60606,비/탑/문/각,4.14E+18,경기도,시흥시,군자동,,산138-1,4139012800,4139058100,,,,126.7884771,37.36496326,다사369297,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002922,장소,관광지,16846777,산동리남근석,,,60606,비/탑/문/각,4.58E+18,전라북도,순창군,팔덕면,산동리,1134,4577035027,4577035000,,,,127.0887584,35.38398553,다마626098,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002923,장소,관광지,16913844,박사마을선양탑,,,60606,비/탑/문/각,4.21E+18,강원도,춘천시,서면,금산리,576-1,4211035022,4211035000,,,,127.6994885,37.90488324,라사175894,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002924,장소,관광지,17343872,13도창의군탑,,,60606,비/탑/문/각,1.13E+18,서울특별시,중랑구,망우동,,산56,1126010500,1126065500,1.13E+11,망우로,540,127.1118157,37.59918883,다사657556,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002925,장소,관광지,17413551,충혼탑,,,60606,비/탑/문/각,4.82E+18,경상남도,진주시,판문동,,산208-17,4817012900,4817073000,4.82E+11,남강로1번길,35,128.0392083,35.17030974,라라491862,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002926,장소,관광지,8270237,박두진시비,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,보개면,양복리,238,4155031026,4155031000,4.16E+11,종합운동장로,207,127.3229511,37.0156072,다바842908,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002927,장소,관광지,10308978,봉황각,,,60606,비/탑/문/각,1.13E+18,서울특별시,강북구,우이동,,254,1130510400,1130564500,1.13E+11,삼양로173길,107-12,127.0062152,37.66036008,다사564624,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002928,장소,관광지,11297505,북지장사삼층석탑,,,60606,비/탑/문/각,2.71E+18,대구광역시,동구,도학동,,620,2714013400,2714076000,2.71E+11,도장길,243,128.7148462,35.97637997,마마095761,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002929,장소,관광지,11297722,고모령비,,,60606,비/탑/문/각,2.73E+18,대구광역시,수성구,만촌동,,57,2726010200,2726055000,2.73E+11,팔현길,241,128.6563169,35.87457002,마마043648,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002930,장소,관광지,11324857,강서원비,,,60606,비/탑/문/각,3.17E+18,울산광역시,울주군,삼동면,둔기리,726-2,3171040021,3171040000,,,,129.1822788,35.5228077,마마525265,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002931,장소,관광지,11329483,필문이선제부조묘,,,60606,비/탑/문/각,2.92E+18,광주광역시,남구,원산동,,535-1,2915512900,2915573000,2.92E+11,구만산길,34,126.8454752,35.09312433,다라403777,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002932,장소,관광지,13638344,금백암지3층석탑,,,60606,비/탑/문/각,4.61E+18,전라남도,여수시,돌산읍,죽포리,1623,4613025025,4613025000,4.61E+11,죽포1길,21-16,127.7788478,34.64212898,라라255275,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002933,장소,관광지,13675899,박운효자정려비,,,60606,비/탑/문/각,4.72E+18,경상북도,구미시,해평면,괴곡리,213,4719034025,4719034000,,,,128.410664,36.17770382,라마818982,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002934,장소,관광지,13676184,몽화각,,,60606,비/탑/문/각,4.79E+18,경상북도,봉화군,봉화읍,화천리,363,4792025028,4792025000,,,,128.6692334,36.90655874,마바041793,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002935,장소,관광지,13676889,신구동삼층석탑,,,60606,비/탑/문/각,4.78E+18,경상북도,영양군,입암면,신구리,240,4776031034,4776031000,,,,129.086587,36.60175364,마바419460,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002936,장소,관광지,13739009,어필각,,,60606,비/탑/문/각,4.57E+18,전라북도,장수군,산서면,오성리,544,4574031021,4574031000,4.57E+11,성재길,05월 22일,127.4342176,35.57724177,다마940312,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002937,장소,관광지,16487295,나주쌍계정,,,60606,비/탑/문/각,4.62E+18,전라남도,나주시,노안면,금안리,251-1,4617038031,4617038000,4.62E+11,금안2길,Jun-96,126.6961322,35.07211274,다라267755,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002938,장소,관광지,16796371,대둔산지구6.25전사자충혼비,,,60606,비/탑/문/각,4.42E+18,충청남도,논산시,벌곡면,덕곡리,508,4423038026,4423038000,,,,127.2812296,36.15479528,다마803953,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002939,장소,관광지,17208744,돌산대교준공기념탑,,,60606,비/탑/문/각,4.61E+18,전라남도,여수시,돌산읍,우두리,산355-145,4613025030,4613025000,,,,127.7386772,34.73062028,라라218373,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002940,장소,관광지,17496200,충신문,,,60606,비/탑/문/각,4.78E+18,경상북도,성주군,수륜면,수륜리,477,4784033042,4784033000,,,,128.2151956,35.82777259,라마645592,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002941,장소,관광지,20544940,교하3.1운동기념비,,,60606,비/탑/문/각,4.15E+18,경기도,파주시,교하동,,337,4148010700,4148054000,4.15E+11,동편길,13,126.7472722,37.75375914,다사336729,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002942,장소,관광지,20637114,일주문,,,60606,비/탑/문/각,4.89E+18,경상남도,합천군,가야면,치인리,10,4889033034,4889033000,4.89E+11,해인사길,122,128.0964217,35.80011022,라마538561,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002943,장소,관광지,8269339,남고문,,,60606,비/탑/문/각,4.62E+18,전라남도,나주시,남외동,,284,4617012000,4617054000,,,,126.7203397,35.02941422,다라288707,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000002944,장소,관광지,8270179,황복사지삼층석탑,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,구황동,,100,4713012200,4713060500,,,,129.2424101,35.8321658,마마573609,20220809,KT,KC_507_LLR_HISTST_2022,20220809
